label,message,cleaned_text,processed_text,message_length,word_count,char_count,avg_word_length,special_char_count,digit_count,uppercase_count,uppercase_ratio,digit_ratio,special_char_ratio,has_url,has_email,has_phone,has_currency,urgency_count,financial_count,action_count,threat_count,excessive_caps,excessive_punctuation,label_encoded
ham,WOT U UP 2 J?,wot u up NUMBER j,wot number,13,5,13,1.8,1,1,7,0.5384615384615384,0.07692307692307693,0.07692307692307693,0,0,0,0,0,0,0,0,1,0,0
ham,"Night night, see you tomorrow",night night see you tomorrow,night night see tomorrow,29,5,29,5.0,1,0,1,0.034482758620689655,0.0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0
ham,Roger that. We‘re probably going to rem in about 20,roger that we‘re probably going to rem in about NUMBER,roger probabl go rem number,51,10,51,4.2,1,2,2,0.0392156862745098,0.0392156862745098,0.0196078431372549,0,0,0,0,0,0,0,0,0,0,0
ham,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,do u think that any girl will propose u today by seing ur bloody funky shit fucking faceasssssholeeee,think girl propos today se bloodi funki shit fuck faceasssssholeee,132,18,132,6.388888888888889,31,0,0,0.0,0.0,0.23484848484848486,0,0,0,0,1,0,0,0,0,1,0
ham,I wish u were here. I feel so alone,i wish u were here i feel so alone,wish feel alon,35,9,35,3.0,1,0,2,0.05714285714285714,0.0,0.02857142857142857,0,0,0,0,0,0,0,0,0,0,0
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer double mins double txt on best orange tariffs and get latest camera phones NUMBER free call mobileupd NUMBER free on PHONE now or NUMBER stoptxt tcs,great new offer doubl min doubl txt best orang tariff get latest camera phone number free call mobileupd number free phone number stoptxt tc,160,29,160,4.551724137931035,5,14,35,0.21875,0.0875,0.03125,0,0,1,0,1,0,1,0,0,0,1
ham,Reason is if the team budget is available at last they buy the unsold players for at base rate..,reason is if the team budget is available at last they buy the unsold players for at base rate,reason team budget avail last buy unsold player base rate,96,19,96,4.105263157894737,2,0,1,0.010416666666666666,0.0,0.020833333333333332,0,0,0,0,0,0,0,0,0,0,0
ham,CERI U REBEL! SWEET DREAMZ ME LITTLE BUDDY!! C YA 2MORO! WHO NEEDS BLOKES,ceri u rebel sweet dreamz me little buddy c ya NUMBER moro who needs blokes,ceri rebel sweet dreamz littl buddi number moro need bloke,73,14,73,4.285714285714286,4,1,55,0.7534246575342466,0.0136986301369863,0.0547945205479452,0,0,0,0,0,0,0,0,1,0,0
spam,ringtoneking 84484,ringtoneking NUMBER,ringtonek number,18,2,18,8.5,0,5,0,0.0,0.2777777777777778,0.0,0,0,0,0,0,0,0,0,0,0,1
ham,Huh i cant thk of more oredi how many pages do we have?,huh i cant thk of more oredi how many pages do we have,huh cant thk oredi mani page,55,13,55,3.3076923076923075,1,0,1,0.01818181818181818,0.0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0
ham,His frens go then he in lor. Not alone wif my mum n sis lor.,his frens go then he in lor not alone wif my mum n sis lor,fren lor alon wif mum si lor,60,15,60,3.066666666666667,2,0,2,0.03333333333333333,0.0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,Nationwide auto centre (or something like that) on Newport road. I liked them there,nationwide auto centre or something like that on newport road i liked them there,nationwid auto centr someth like newport road like,83,14,83,5.0,3,0,3,0.03614457831325301,0.0,0.03614457831325301,0,0,0,0,0,0,0,0,0,0,0
ham,"Hey, I missed you tm of last night as my phone was on the charge ... *smiles* ... I am meeting a friend shortly",hey i missed you tm of last night as my phone was on the charge smiles i am meeting a friend shortly,hey miss last night phone charg smile meet friend shortli,111,24,111,3.6666666666666665,9,0,3,0.02702702702702703,0.0,0.08108108108108109,0,0,0,0,0,0,0,0,0,0,0
ham,"Whatever, juliana. Do whatever you want.",whatever juliana do whatever you want,whatev juliana whatev want,40,6,40,5.833333333333333,3,0,2,0.05,0.0,0.075,0,0,0,0,0,0,0,0,0,0,0
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",friendship is not a game to play it is not a word to say it doesnt start on march and ends on may it is tomorrow yesterday today and e,friendship game play word say doesnt start march end may tomorrow yesterday today,141,30,141,3.7333333333333334,7,0,6,0.0425531914893617,0.0,0.04964539007092199,0,0,0,0,1,0,0,0,0,0,0
spam,Ringtone Club: Gr8 new polys direct to your mobile every week !,ringtone club gr NUMBER new polys direct to your mobile every week,rington club number new poli direct mobil everi week,63,12,63,4.333333333333333,2,1,3,0.047619047619047616,0.015873015873015872,0.031746031746031744,0,0,0,0,0,0,0,0,0,0,1
ham,"Hello. Sort of out in town already. That . So dont rush home, I am eating nachos. Will let you know eta.",hello sort of out in town already that so dont rush home i am eating nachos will let you know eta,hello sort town alreadi dont rush home eat nacho let know eta,104,22,104,3.772727272727273,6,0,6,0.057692307692307696,0.0,0.057692307692307696,0,0,0,0,1,0,0,0,0,0,0
ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...,ok lor anyway i thk we cant get tickets now cos like quite late already u wan NUMBER go look NUMBER ur frens a not darren is wif them now,lor anyway thk cant get ticket co like quit late alreadi wan number look number fren darren wif,133,30,133,3.466666666666667,6,2,4,0.03007518796992481,0.015037593984962405,0.045112781954887216,0,0,0,0,1,0,0,0,0,0,0
spam,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,bank of granite issues strongbuy explosive pick for our members up over NUMBER nasdaq symbol cdgt that is a NUMBER NUMBER per,bank granit issu strongbuy explos pick member number nasdaq symbol cdgt number number per,137,22,137,5.2727272727272725,24,6,43,0.31386861313868614,0.043795620437956206,0.17518248175182483,0,0,0,1,0,1,0,0,1,1,1
ham,I am on the way to ur home,i am on the way to ur home,way home,26,8,26,2.375,0,0,1,0.038461538461538464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,"Dizzamn, aight I'll ask my suitemates when I get back",dizzamn aight ill ask my suitemates when i get back,dizzamn aight ill ask suitem get back,53,10,53,4.4,2,0,3,0.05660377358490566,0.0,0.03773584905660377,0,0,0,0,0,0,0,0,0,0,0
ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word",nimbomsons yep phone knows that one obviously cos thats a real word,nimbomson yep phone know one obvious co that real word,70,12,70,4.916666666666667,3,0,3,0.04285714285714286,0.0,0.04285714285714286,0,0,0,0,1,0,0,0,0,0,0
ham,I love to cuddle! I want to hold you in my strong arms right now...,i love to cuddle i want to hold you in my strong arms right now,love cuddl want hold strong arm right,67,15,67,3.533333333333333,4,0,2,0.029850746268656716,0.0,0.05970149253731343,0,0,0,0,1,0,0,0,0,0,0
ham,R u in this continent?,r u in this continent,contin,22,5,22,3.6,1,0,1,0.045454545454545456,0.0,0.045454545454545456,0,0,0,0,0,0,0,0,0,0,0
ham,We'll you pay over like  &lt;#&gt; yrs so its not too difficult,well you pay over like ltgt yrs so its not too difficult,well pay like ltgt yr difficult,63,12,63,4.25,6,0,1,0.015873015873015872,0.0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0
spam,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!,bored housewives chat n date now NUMBER NUMBER NUMBER btnational rate NUMBER pmin only from landlines,bore housew chat date number number number btnation rate number pmin landlin,95,13,95,6.384615384615385,8,13,4,0.042105263157894736,0.1368421052631579,0.08421052631578947,0,0,0,0,1,0,0,0,0,0,1
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs,we tried to call you re your reply to our sms for a video mobile NUMBER mins unlimited text free camcorder reply or call now PHONE del thurs,tri call repli sm video mobil number min unlimit text free camcord repli call phone del thur,143,28,143,4.142857142857143,0,14,17,0.11888111888111888,0.0979020979020979,0.0,0,0,1,0,2,0,2,0,0,0,1
ham,K...k...when will you give treat?,kkwhen will you give treat,kkwhen give treat,33,5,33,5.8,7,0,1,0.030303030303030304,0.0,0.21212121212121213,0,0,0,0,0,0,0,0,0,1,0
spam,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate",this is the NUMBER nd time we have tried to contact u u have won the £ NUMBER prize NUMBER claim is easy just call PHONE now only NUMBER p per minute btnationalrate,number time tri contact number prize number claim easi call phone number per minut btnationalr,158,30,158,4.3,7,19,8,0.05063291139240506,0.12025316455696203,0.04430379746835443,0,0,1,1,1,2,2,0,0,0,1
ham,He's just gonna worry for nothing. And he won't give you money its no use.,hes just gonna worry for nothing and he wont give you money its no use,he gon worri noth wont give money use,74,15,74,4.0,4,0,2,0.02702702702702703,0.0,0.05405405405405406,0,0,0,0,0,2,0,0,0,0,0
ham,Did you get any gift? This year i didnt get anything. So bad,did you get any gift this year i didnt get anything so bad,get gift year didnt get anyth bad,60,13,60,3.6923076923076925,2,0,3,0.05,0.0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite amp sweet dreams,somewher beneath pale moon light someon think dream come true goodnit amp sweet dream,144,25,144,4.8,5,0,0,0.0,0.0,0.034722222222222224,0,0,0,0,0,0,0,0,0,0,0
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,well theres a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that im a weed fiendmake them smoke too muchimpede their doing other things so you see how im hesitant,well there pattern emerg friend tell drive come smoke tell weed fiendmak smoke muchimped thing see hesit,220,41,220,4.390243902439025,5,0,3,0.013636363636363636,0.0,0.022727272727272728,0,0,0,0,0,0,0,0,0,0,0
ham,", ow u dey.i paid 60,400thousad.i told  u would call . ",ow u deyi paid NUMBER NUMBER thousadi told u would call,deyi paid number number thousadi told would call,55,11,55,3.909090909090909,5,5,0,0.0,0.09090909090909091,0.09090909090909091,0,0,0,0,0,0,1,0,0,0,0
ham,IM FINE BABES AINT BEEN UP 2 MUCH THO! SAW SCARY MOVIE YEST ITS QUITE FUNNY! WANT 2MRW AFTERNOON? AT TOWN OR MALL OR SUMTHIN?xx,im fine babes aint been up NUMBER much tho saw scary movie yest its quite funny want NUMBER mrw afternoon at town or mall or sumthinxx,fine babe aint number much tho saw scari movi yest quit funni want number mrw afternoon town mall sumthinxx,127,25,127,4.12,4,2,95,0.7480314960629921,0.015748031496062992,0.031496062992125984,0,0,0,0,0,0,0,0,1,0,0
ham,I'm reaching home in 5 min.,im reaching home in NUMBER min,reach home number min,27,6,27,3.6666666666666665,2,1,1,0.037037037037037035,0.037037037037037035,0.07407407407407407,0,0,0,0,0,0,0,0,0,0,0
ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",forgot you were working today wanna chat but things are ok so drop me a text when youre free bored etc and ill ring hope all is well nose essay and all xx,forgot work today wan chat thing drop text your free bore etc ill ring hope well nose essay,162,34,162,3.7941176470588234,7,0,3,0.018518518518518517,0.0,0.043209876543209874,0,0,0,0,1,0,0,0,0,0,0
ham,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,ha then we must walk to everywhere cannot take tram my cousin said can walk to vic market from our hotel,must walk everywher take tram cousin said walk vic market hotel,112,21,112,4.333333333333333,7,0,4,0.03571428571428571,0.0,0.0625,0,0,0,0,0,0,0,0,0,0,0
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",wan NUMBER win a meetgreet with westlife NUMBER u or a m NUMBER they are currently on what tour NUMBER unbreakable NUMBER untamed NUMBER unkempt text NUMBER NUMBER or NUMBER to NUMBER cost NUMBER p std text,wan number win meetgreet westlif number number current tour number unbreak number untam number unkempt text number number number number cost number std text,161,30,161,4.4,12,16,11,0.06832298136645963,0.09937888198757763,0.07453416149068323,0,0,0,0,0,0,0,0,0,0,1
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,please call our customer service representative on freephone NUMBER PHONE between NUMBER am NUMBER pm as you have won a guaranteed £ NUMBER cash or £ NUMBER prize,pleas call custom servic repres freephon number phone number number guarante number cash number prize,147,24,147,5.166666666666667,2,22,13,0.08843537414965986,0.14965986394557823,0.013605442176870748,0,0,1,1,0,3,1,0,0,0,1
ham,Discussed with your mother ah?,discussed with your mother ah,discuss mother,30,5,30,5.2,1,0,1,0.03333333333333333,0.0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,Ok.,ok,,3,1,3,3.0,1,0,1,0.3333333333333333,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,1,1,0
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty",sorry i cant text amp drive coherently see you in twenty,sorri cant text amp drive coher see twenti,61,11,61,4.636363636363637,5,0,2,0.03278688524590164,0.0,0.08196721311475409,0,0,0,0,0,0,0,0,0,0,0
spam,You will be receiving this week's Triple Echo ringtone shortly. Enjoy it!,you will be receiving this weeks triple echo ringtone shortly enjoy it,receiv week tripl echo rington shortli enjoy,73,12,73,5.166666666666667,3,0,4,0.0547945205479452,0.0,0.0410958904109589,0,0,0,0,0,0,0,0,0,0,1
ham,In which place i can get rooms cheap:-),in which place i can get rooms cheap,place get room cheap,39,8,39,4.0,3,0,1,0.02564102564102564,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
ham,Eek that's a lot of time especially since American Pie is like 8 minutes long. I can't stop singing it.,eek thats a lot of time especially since american pie is like NUMBER minutes long i cant stop singing it,eek that lot time especi sinc american pie like number minut long cant stop sing,103,20,103,4.2,4,1,4,0.038834951456310676,0.009708737864077669,0.038834951456310676,0,0,0,0,0,0,0,0,0,0,0
ham,GRAN ONLYFOUND OUT AFEW DAYS AGO.CUSOON HONI,gran onlyfound out afew days agocusoon honi,gran onlyfound afew day agocusoon honi,44,7,44,5.428571428571429,1,0,37,0.8409090909090909,0.0,0.022727272727272728,0,0,0,0,0,0,0,0,1,0,0
spam,"U've been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday valued at £350! Dial 08712300220 to claim - National Rate Call. Bx526, SW73SS",uve been selected to stay in NUMBER of NUMBER top british hotels for nothing holiday valued at £ NUMBER dial PHONE to claim national rate call bx NUMBER sw NUMBER ss,uve select stay number number top british hotel noth holiday valu number dial phone claim nation rate call number number,158,29,158,4.482758620689655,7,23,22,0.13924050632911392,0.14556962025316456,0.04430379746835443,0,0,1,1,0,0,2,0,0,0,1
ham,University of southern california.,university of southern california,univers southern california,34,4,34,7.75,1,0,1,0.029411764705882353,0.0,0.029411764705882353,0,0,0,0,0,0,0,0,0,0,0
ham,We have to pick rayan macleran there.,we have to pick rayan macleran there,pick rayan macleran,37,7,37,4.428571428571429,1,0,1,0.02702702702702703,0.0,0.02702702702702703,0,0,0,0,0,0,0,0,0,0,0
ham,U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...,u gd lor go shopping i got stuff to do u wan NUMBER watch infernal affairs a not come lar,lor shop got stuff wan number watch infern affair come lar,89,20,89,3.5,5,1,3,0.033707865168539325,0.011235955056179775,0.056179775280898875,0,0,0,0,0,1,0,0,0,0,0
ham,Well. Balls. Time to make calls,well balls time to make calls,well ball time make call,31,6,31,4.333333333333333,2,0,3,0.0967741935483871,0.0,0.06451612903225806,0,0,0,0,0,0,1,0,0,0,0
ham,Wat time ü wan today?,wat time ü wan today,wat time wan today,21,5,21,3.4,1,0,1,0.047619047619047616,0.0,0.047619047619047616,0,0,0,0,1,0,0,0,0,0,0
ham, &lt;#&gt;  in mca. But not conform.,ltgt in mca but not conform,ltgt mca conform,36,6,36,4.833333333333333,7,0,1,0.027777777777777776,0.0,0.19444444444444445,0,0,0,0,0,0,0,0,0,1,0
ham,Oh ok.. Wat's ur email?,oh ok wats ur email,wat email,23,5,23,3.8,4,0,2,0.08695652173913043,0.0,0.17391304347826086,0,0,0,0,0,0,0,0,0,1,0
ham,"Yes, princess. Are you going to make me moan?",yes princess are you going to make me moan,ye princess go make moan,45,9,45,4.111111111111111,3,0,2,0.044444444444444446,0.0,0.06666666666666667,0,0,0,0,0,0,0,0,0,0,0
ham,Lol its ok I didn't remember til last nite,lol its ok i didnt remember til last nite,lol didnt rememb til last nite,42,9,42,3.7777777777777777,1,0,2,0.047619047619047616,0.0,0.023809523809523808,0,0,0,0,0,0,0,0,0,0,0
ham,"[…] anyway, many good evenings to u! s",… anyway many good evenings to u s,anyway mani good even,38,8,38,3.875,4,0,0,0.0,0.0,0.10526315789473684,0,0,0,0,0,0,0,0,0,0,0
ham,"Cool, I'll text you in a few",cool ill text you in a few,cool ill text,28,7,28,3.142857142857143,2,0,2,0.07142857142857142,0.0,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds..",sorry vikky im watching olave mandara movie kano in trishul theatre wit my frnds,sorri vikki watch olav mandara movi kano trishul theatr wit frnd,84,14,84,5.071428571428571,4,0,2,0.023809523809523808,0.0,0.047619047619047616,0,0,0,0,0,0,0,0,0,0,0
ham,I'm very happy for you babe ! Woo hoo party on dude!,im very happy for you babe woo hoo party on dude,happi babe woo hoo parti dude,52,12,52,3.4166666666666665,3,0,2,0.038461538461538464,0.0,0.057692307692307696,0,0,0,0,0,0,0,0,0,0,0
ham,I am taking you for italian food. How about a pretty dress with no panties? :),i am taking you for italian food how about a pretty dress with no panties,take italian food pretti dress panti,78,16,78,3.9375,4,0,2,0.02564102564102564,0.0,0.05128205128205128,0,0,0,0,0,0,0,0,0,0,0
ham,Wot u up 2? Thout u were gonna call me!! Txt bak luv K,wot u up NUMBER thout u were gonna call me txt bak luv k,wot number thout gon call txt bak luv,54,14,54,2.9285714285714284,3,1,4,0.07407407407407407,0.018518518518518517,0.05555555555555555,0,0,0,0,0,0,1,0,0,0,0
spam,YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,you are chosen to receive a £ NUMBER award pls call claim number PHONE to collect your award which you are selected to receive as a valued mobile customer,chosen receiv number award pl call claim number phone collect award select receiv valu mobil custom,158,28,158,4.678571428571429,2,14,28,0.17721518987341772,0.08860759493670886,0.012658227848101266,0,0,1,1,0,0,2,0,0,0,1
ham,How are you holding up?,how are you holding up,hold,23,5,23,3.8,1,0,1,0.043478260869565216,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... ,dont flatter yourself tell that man of mine two pints of carlin in ten minutes please,dont flatter tell man mine two pint carlin ten minut pleas,93,16,93,4.8125,7,0,2,0.021505376344086023,0.0,0.07526881720430108,0,0,0,0,0,0,0,0,0,0,0
ham,Hope you are not scared!,hope you are not scared,hope scare,24,5,24,4.0,1,0,1,0.041666666666666664,0.0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0
ham,I cant pick the phone right now. Pls send a message,i cant pick the phone right now pls send a message,cant pick phone right pl send messag,51,11,51,3.727272727272727,1,0,2,0.0392156862745098,0.0,0.0196078431372549,0,0,0,0,1,0,0,0,0,0,0
ham,I'm at home n ready...,im at home n ready,home readi,22,5,22,3.6,4,0,1,0.045454545454545456,0.0,0.18181818181818182,0,0,0,0,0,0,0,0,0,1,0
spam,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!,please call our customer service representative on freephone NUMBER PHONE between NUMBER am NUMBER pm as you have won a guaranteed £ NUMBER cash or £ NUMBER prize,pleas call custom servic repres freephon number phone number number guarante number cash number prize,147,24,147,5.166666666666667,2,22,13,0.08843537414965986,0.14965986394557823,0.013605442176870748,0,0,1,1,0,3,1,0,0,0,1
ham,What time do u get out?,what time do u get out,time get,23,6,23,3.0,1,0,1,0.043478260869565216,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
ham,I am literally in bed and have been up for like  &lt;#&gt;  hours,i am literally in bed and have been up for like ltgt hours,liter bed like ltgt hour,65,13,65,3.923076923076923,5,0,1,0.015384615384615385,0.0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0
ham,"Yes, my reg is  Ciao!",yes my reg is ciao,ye reg ciao,21,5,21,3.2,2,0,2,0.09523809523809523,0.0,0.09523809523809523,0,0,0,0,0,0,0,0,0,0,0
ham,If You mean the website. Yes.,if you mean the website yes,mean websit ye,29,6,29,4.0,2,0,3,0.10344827586206896,0.0,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0
spam,Win a £1000 cash prize or a prize worth £5000,win a £ NUMBER cash prize or a prize worth £ NUMBER,win number cash prize prize worth number,45,10,45,3.6,0,8,1,0.022222222222222223,0.17777777777777778,0.0,0,0,0,1,0,2,0,0,0,0,1
spam,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182",thanks for your ringtone order reference number x NUMBER your mobile will be charged NUMBER NUMBER should your tone not arrive please call customer services PHONE,thank rington order refer number number mobil charg number number tone arriv pleas call custom servic phone,156,23,156,5.826086956521739,4,16,4,0.02564102564102564,0.10256410256410256,0.02564102564102564,0,0,1,0,0,0,1,0,0,0,1
ham,Lol or I could just starve and lose a pound by the end of the day.,lol or i could just starve and lose a pound by the end of the day,lol could starv lose pound end day,66,16,66,3.1875,1,0,2,0.030303030303030304,0.0,0.015151515151515152,0,0,0,1,0,0,0,0,0,0,0
ham,Yeah that's the impression I got,yeah thats the impression i got,yeah that impress got,32,6,32,4.5,1,0,2,0.0625,0.0,0.03125,0,0,0,0,0,0,0,0,0,0,0
ham,Ok ok take care. I can understand.,ok ok take care i can understand,take care understand,34,7,34,4.0,2,0,2,0.058823529411764705,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
ham,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL",motivate behind every darkness there is a shining light waiting for you to find it behind every best friend there is always trust and love bslvyl,motiv behind everi dark shine light wait find behind everi best friend alway trust love bslvyl,153,26,153,4.923076923076923,8,0,9,0.058823529411764705,0.0,0.05228758169934641,0,0,0,0,0,0,0,0,0,0,0
ham,"Ya ok, then had dinner?",ya ok then had dinner,dinner,23,5,23,3.8,2,0,1,0.043478260869565216,0.0,0.08695652173913043,0,0,0,0,0,0,0,0,0,0,0
ham,I was slept that time.you there?,i was slept that timeyou there,slept timey,32,6,32,4.5,2,0,1,0.03125,0.0,0.0625,0,0,0,0,0,0,0,0,0,0,0
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,dont make ne plans for nxt wknd coz she wants us to come down then ok,dont make plan nxt wknd coz want come,69,16,69,3.375,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,When is school starting. Where will you stay. What's the weather like. And the food. Do you have a social support system like friends in the school. All these things are important.,when is school starting where will you stay whats the weather like and the food do you have a social support system like friends in the school all these things are important,school start stay what weather like food social support system like friend school thing import,180,32,180,4.65625,7,0,6,0.03333333333333333,0.0,0.03888888888888889,0,0,0,0,0,0,0,0,0,0,0
ham,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)",ha ha nan yalrigu heltiniiyo kothi chikku u shared many things wit meso far i didnt told any body and even uttered a word abt u if ur trusting me so much how can i tell these to others plz nxt time dont use those words to meok chikkub,nan yalrigu heltiniiyo kothi chikku share mani thing wit meso far didnt told bodi even utter word abt trust much tell other plz nxt time dont use word meok chikkub,255,49,255,4.224489795918367,21,0,5,0.0196078431372549,0.0,0.08235294117647059,0,0,0,0,0,0,0,0,0,0,0
ham,Noice. Text me when you're here,noice text me when youre here,noic text your,31,6,31,4.333333333333333,2,0,2,0.06451612903225806,0.0,0.06451612903225806,0,0,0,0,0,0,0,0,0,0,0
ham,Hi di is yijue we're meeting at 7 pm at esaplanade tonight.,hi di is yijue were meeting at NUMBER pm at esaplanade tonight,yiju meet number esaplanad tonight,59,12,59,4.0,2,1,1,0.01694915254237288,0.01694915254237288,0.03389830508474576,0,0,0,0,0,0,0,0,0,0,0
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP,moby pub quizwin a £ NUMBER high street prize if u know who the new duchess of cornwall will be txt her first name to NUMBER unsub stop £ NUMBER NUMBER PHONE sp,mobi pub quizwin number high street prize know new duchess cornwal txt first name number unsub stop number number phone,154,29,154,4.344827586206897,4,23,15,0.09740259740259741,0.14935064935064934,0.025974025974025976,0,0,1,1,1,2,0,0,0,0,1
spam,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",this weeks savamob member offers are now accessible just call PHONE for details savamob pobox NUMBER la NUMBER NUMBER wu only £ NUMBER NUMBER week savamob offers mobile,week savamob member offer access call phone detail savamob pobox number number number number number week savamob offer mobil,158,24,158,5.625,10,19,18,0.11392405063291139,0.12025316455696203,0.06329113924050633,0,0,1,1,1,0,1,0,0,0,1
ham,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was",aight ive been set free think you could text me blakes address it occurs to me im not quite as sure what im doing as i thought i was,aight ive set free think could text blake address occur quit sure thought,138,29,138,3.793103448275862,6,0,7,0.050724637681159424,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
ham,Hi dear we saw dear. We both are happy. Where you my battery is low,hi dear we saw dear we both are happy where you my battery is low,dear saw dear happi batteri low,67,15,67,3.533333333333333,2,0,3,0.04477611940298507,0.0,0.029850746268656716,0,0,0,0,0,0,0,0,0,0,0
ham,How are you. Its been ages. How's abj,how are you its been ages hows abj,age how abj,37,8,37,3.75,3,0,3,0.08108108108108109,0.0,0.08108108108108109,0,0,0,0,0,0,0,0,0,0,0
ham,Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!,prof you have passed in all the papers in this sem congrats student enna kalaachutaarama prof gud mrng,prof pass paper sem congrat student enna kalaachutaarama prof gud mrng,122,22,122,4.590909090909091,16,0,5,0.040983606557377046,0.0,0.13114754098360656,0,0,0,0,0,0,0,0,0,0,0
ham,Dont kick coco when he's down,dont kick coco when hes down,dont kick coco he,29,6,29,4.0,1,0,1,0.034482758620689655,0.0,0.034482758620689655,0,0,0,0,0,0,0,0,0,0,0
ham,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit,fyi im gonna call you sporadically starting at like ltgt bc we are not not doin this shit,fyi gon call sporad start like ltgt doin shit,97,18,97,4.333333333333333,6,0,2,0.020618556701030927,0.0,0.061855670103092786,0,0,0,0,0,0,1,0,0,0,0
